,WishlistID,ProductID,Price
24913,11511,1562,19.99
24914,11511,1382,14.99
24915,11511,1310,14.99
24916,9892,1132,14.99
24917,9892,968,19.99
24918,9892,603,24.99
24919,9892,636,14.99
24920,9892,1900,30.99
24921,8132,1334,30.99
24922,8132,1660,9.99
24923,8132,729,14.99
24924,8132,645,24.99
24925,8993,954,30.99
24926,8993,1866,9.99
24927,2788,487,14.99
24928,2788,1358,9.99
24929,2788,18,14.99
24930,2788,439,14.99
24931,2788,1425,9.99
24932,2788,1550,30.99
24933,12037,1318,30.99
24934,12037,357,9.99
24935,12037,1094,19.99
24936,7621,1483,19.99
24937,7621,887,19.99
24938,7621,1846,19.99
24939,7621,218,9.99
24940,7621,83,24.99
24941,10784,537,14.99
24942,10784,575,9.99
24943,10784,1473,19.99
24944,10784,293,14.99
24945,10784,762,24.99
24946,10784,964,30.99
24947,10784,1874,30.99
24948,10784,1546,30.99
24949,11976,272,9.99
24950,11976,1005,30.99
24951,11976,1238,14.99
24952,11976,233,19.99
24953,11976,67,9.99
24954,11976,645,24.99
24955,11976,1114,24.99
24956,6313,1757,24.99
24957,6313,365,9.99
24958,6313,1457,14.99
24959,6313,52,9.99
24960,6313,700,24.99
24961,11721,1884,9.99
24962,11721,986,9.99
24963,11721,689,19.99
24964,11721,45,24.99
24965,3175,1892,9.99
24966,3175,626,19.99
24967,3175,212,24.99
24968,3175,1479,30.99
24969,3175,514,19.99
24970,3175,1913,30.99
24971,3175,43,19.99
24972,3175,719,14.99
24973,7161,1084,14.99
24974,7161,1164,19.99
24975,7161,1601,30.99
24976,7161,861,30.99
24977,7161,537,14.99
24978,7161,907,9.99
24979,10577,1849,30.99
24980,10577,103,19.99
24981,8679,837,9.99
24982,8679,1149,19.99
24983,8679,1608,9.99
24984,8679,1332,30.99
24985,8679,1598,24.99
24986,9949,1565,24.99
24987,9949,1588,19.99
24988,9949,1441,24.99
24989,9949,1531,9.99
24990,9949,909,9.99
24991,8937,1501,14.99
24992,8937,118,24.99
24993,8937,1527,19.99
24994,2223,1061,9.99
24995,2223,793,30.99
24996,2223,1107,24.99
24997,2223,1313,30.99
24998,11242,1445,9.99
24999,11242,1639,30.99
25000,11242,150,30.99
25001,11242,1411,19.99
25002,11242,285,24.99
25003,11242,501,30.99
25004,11242,1579,19.99
25005,11242,56,30.99
25006,2617,1229,19.99
25007,2617,737,30.99
25008,2201,498,9.99
25009,2201,468,30.99
25010,2201,1448,19.99
25011,2201,1455,19.99
25012,2201,328,30.99
25013,2201,1642,9.99
25014,2201,111,19.99
25015,8804,1718,19.99
25016,8804,260,19.99
25017,8804,1471,24.99
25018,8804,1237,14.99
25019,11327,1230,24.99
25020,11327,1848,30.99
25021,9942,1501,14.99
25022,9942,1182,24.99
25023,9942,1492,19.99
25024,9942,280,19.99
25025,9942,1357,14.99
25026,9942,702,24.99
25027,297,1191,9.99
25028,297,1265,24.99
25029,297,226,9.99
25030,297,711,24.99
25031,297,222,9.99
25032,297,1381,19.99
25033,297,711,24.99
25034,3910,1893,19.99
25035,3910,920,30.99
25036,3910,941,9.99
25037,3910,1681,9.99
25038,3910,1092,14.99
25039,3910,1744,14.99
25040,3910,1496,9.99
25041,11442,358,14.99
25042,11442,1255,24.99
25043,11442,683,19.99
25044,11442,1615,9.99
25045,11442,140,30.99
25046,11442,250,9.99
25047,11442,1772,19.99
25048,11381,454,24.99
25049,9275,1616,9.99
25050,1708,19,14.99
25051,1708,285,24.99
25052,1708,28,19.99
25053,7145,1365,19.99
25054,7145,1530,19.99
25055,7145,1291,24.99
25056,7145,638,9.99
25057,7145,1193,19.99
25058,7145,1068,19.99
25059,7145,1579,19.99
25060,9663,1334,30.99
25061,9663,201,24.99
25062,9663,932,9.99
25063,4322,359,30.99
25064,4322,437,14.99
25065,4322,517,9.99
25066,9059,987,14.99
25067,4285,1537,9.99
25068,4285,1111,14.99
25069,4285,1816,14.99
25070,4285,388,9.99
25071,4285,1752,24.99
25072,4285,502,14.99
25073,4285,769,24.99
25074,9891,642,19.99
25075,9891,769,24.99
25076,9891,555,30.99
25077,3956,757,9.99
25078,3956,382,14.99
25079,3956,1004,14.99
25080,3274,1833,19.99
25081,3274,1190,30.99
25082,1718,80,24.99
25083,1718,1688,14.99
25084,1718,1181,19.99
25085,6463,236,24.99
25086,6463,338,19.99
25087,6463,1303,9.99
25088,6463,1786,24.99
25089,6463,1166,9.99
25090,6463,1421,24.99
25091,6463,193,30.99
25092,6463,1330,19.99
25093,858,740,19.99
25094,858,1114,24.99
25095,858,149,9.99
25096,8425,1219,14.99
25097,8425,279,14.99
25098,8425,1537,9.99
25099,8425,109,24.99
25100,8425,697,19.99
25101,8425,1214,24.99
25102,6094,23,19.99
25103,10806,169,9.99
25104,10806,1162,9.99
25105,10806,1277,24.99
25106,10806,368,14.99
25107,10806,1161,30.99
25108,10806,55,24.99
25109,10806,1897,14.99
25110,3006,847,19.99
25111,3006,71,19.99
25112,9668,1363,24.99
25113,9668,1193,19.99
25114,9668,1232,30.99
25115,9668,1588,19.99
25116,5366,78,14.99
25117,1080,439,14.99
25118,1080,1214,24.99
25119,1414,62,19.99
25120,1414,349,24.99
25121,1414,1766,24.99
25122,1414,1200,14.99
25123,1414,1333,14.99
25124,3168,1008,24.99
25125,3168,1854,14.99
25126,3168,1877,24.99
25127,3168,1209,19.99
25128,3168,1923,14.99
25129,3168,1214,24.99
25130,3168,705,24.99
25131,7350,1343,30.99
25132,7350,1207,24.99
25133,7350,1881,14.99
25134,7350,1837,9.99
25135,7350,1389,14.99
25136,10706,859,24.99
25137,10706,795,24.99
25138,10706,978,14.99
25139,10289,538,9.99
25140,10289,1532,9.99
25141,10289,142,14.99
25142,437,545,19.99
25143,437,306,30.99
25144,437,1646,9.99
25145,437,1368,14.99
25146,5572,1192,30.99
25147,5572,1343,30.99
25148,6195,1007,14.99
25149,6195,1016,24.99
25150,6195,1789,14.99
25151,6195,353,14.99
25152,6195,1227,9.99
25153,6195,1578,14.99
25154,6195,848,30.99
25155,12322,1331,9.99
25156,12322,903,19.99
25157,12322,1760,30.99
25158,12322,1686,19.99
25159,12322,1872,30.99
25160,12322,799,24.99
25161,12322,1429,19.99
25162,10265,435,24.99
25163,10265,510,24.99
25164,10265,579,30.99
25165,10265,1042,14.99
25166,10265,384,30.99
25167,10265,251,9.99
25168,5085,1597,9.99
25169,5085,1099,19.99
25170,5085,9,14.99
25171,5085,990,30.99
25172,5085,1299,9.99
25173,5085,286,24.99
25174,5085,1032,19.99
25175,5085,1142,14.99
25176,5012,282,9.99
25177,2135,572,30.99
25178,2135,785,9.99
25179,2135,398,9.99
25180,2135,469,24.99
25181,2135,906,30.99
25182,11536,379,9.99
25183,11536,1348,30.99
25184,11536,356,14.99
25185,11536,789,19.99
25186,11536,666,14.99
25187,11536,1495,9.99
25188,11536,1361,19.99
25189,11536,1315,24.99
25190,732,894,24.99
25191,732,1066,30.99
25192,732,1538,30.99
25193,732,1775,9.99
25194,732,1283,14.99
25195,732,1063,14.99
25196,732,1877,24.99
25197,588,430,9.99
25198,588,1305,24.99
25199,588,1406,9.99
25200,588,1012,14.99
25201,588,1170,19.99
25202,588,1559,14.99
25203,588,812,30.99
25204,588,652,14.99
25205,10073,988,30.99
25206,10073,1206,30.99
25207,10073,693,30.99
25208,10073,1740,14.99
25209,4079,1295,30.99
25210,4079,1780,30.99
25211,4079,1521,19.99
25212,5740,999,14.99
25213,5740,41,30.99
25214,5740,1099,19.99
25215,5740,1837,9.99
25216,5740,1777,30.99
25217,5740,862,24.99
25218,5740,1278,19.99
25219,10393,1546,30.99
25220,10393,1612,19.99
25221,10393,1144,14.99
25222,10393,1354,24.99
25223,10393,411,24.99
25224,10809,23,19.99
25225,10809,330,19.99
25226,9894,152,9.99
25227,9894,1181,19.99
25228,9894,710,24.99
25229,9894,7,9.99
25230,9894,1282,19.99
25231,9894,1462,9.99
25232,9894,1702,19.99
25233,7698,938,30.99
25234,7698,423,30.99
25235,922,81,30.99
25236,922,1905,14.99
25237,922,1234,24.99
25238,922,1039,14.99
25239,922,1887,24.99
25240,922,1485,24.99
25241,922,695,19.99
25242,922,138,19.99
25243,2382,1732,19.99
25244,2382,1395,14.99
25245,2382,1716,19.99
25246,2382,1586,14.99
25247,2382,771,30.99
25248,11595,1150,19.99
25249,11595,206,24.99
25250,11595,837,9.99
25251,11595,27,9.99
25252,11595,606,9.99
25253,11595,1859,19.99
25254,2140,564,19.99
25255,2140,1224,19.99
25256,2140,159,14.99
25257,2140,1752,24.99
25258,2140,1808,30.99
25259,2140,774,24.99
25260,2140,909,9.99
25261,2140,878,19.99
25262,8890,1258,24.99
25263,8890,1565,24.99
25264,8890,878,19.99
25265,8890,815,14.99
25266,8890,878,19.99
25267,8890,187,9.99
25268,8890,184,14.99
25269,8890,711,24.99
25270,3577,1431,14.99
25271,3577,778,9.99
25272,3577,521,14.99
25273,3577,599,14.99
25274,3577,270,24.99
25275,6528,509,14.99
25276,6528,1161,30.99
25277,6528,973,24.99
25278,6528,1273,30.99
25279,4112,614,14.99
25280,4112,658,19.99
25281,4112,335,9.99
25282,4112,984,30.99
25283,4112,786,30.99
25284,8921,1407,19.99
25285,8921,1430,19.99
25286,7542,670,9.99
25287,7542,778,9.99
25288,7542,1244,24.99
25289,7542,595,9.99
25290,7542,1415,24.99
25291,7542,164,30.99
25292,7542,527,19.99
25293,7542,780,24.99
25294,11290,504,30.99
25295,11290,145,14.99
25296,11290,1203,30.99
25297,11290,1135,9.99
25298,11290,533,30.99
25299,7405,979,30.99
25300,7405,1415,24.99
25301,206,882,9.99
25302,206,1504,9.99
25303,206,1728,9.99
25304,206,395,24.99
25305,206,1800,24.99
25306,206,1868,24.99
25307,1570,1786,24.99
25308,1570,226,9.99
25309,10441,1073,24.99
25310,10441,280,19.99
25311,10441,930,24.99
25312,12164,136,14.99
25313,11174,1236,24.99
25314,11174,1879,19.99
25315,11174,1612,19.99
25316,1464,1778,19.99
25317,1464,1118,9.99
25318,1464,755,30.99
25319,1464,697,19.99
25320,1464,1125,9.99
25321,1464,78,14.99
25322,1464,1442,19.99
25323,11288,474,19.99
25324,12249,731,19.99
25325,12249,687,14.99
25326,12249,422,9.99
25327,12249,1110,19.99
25328,12249,60,24.99
25329,12249,999,14.99
25330,5007,628,14.99
25331,5007,856,19.99
25332,5007,191,19.99
25333,5007,1422,30.99
25334,5007,1695,19.99
25335,5007,774,24.99
25336,1016,874,30.99
25337,1016,452,19.99
25338,1016,764,19.99
25339,1016,386,30.99
25340,1016,16,14.99
25341,1016,1691,30.99
25342,1016,842,9.99
25343,1016,542,19.99
25344,5887,1322,9.99
25345,5887,190,24.99
25346,6439,428,19.99
25347,6439,860,19.99
25348,6439,137,19.99
25349,6439,719,14.99
25350,6439,601,24.99
25351,11474,43,19.99
25352,11474,1722,19.99
25353,11474,1701,19.99
25354,11474,1045,24.99
25355,11474,64,24.99
25356,11287,521,14.99
25357,11287,736,30.99
25358,11287,1523,14.99
25359,11287,611,19.99
25360,10295,1175,9.99
25361,10295,1531,9.99
25362,10295,210,24.99
25363,4407,407,30.99
25364,4407,195,14.99
25365,5387,1811,19.99
25366,5387,1743,9.99
25367,5387,201,24.99
25368,5387,462,30.99
25369,5387,17,30.99
25370,5387,1891,30.99
25371,5387,629,30.99
25372,412,24,19.99
25373,412,1427,9.99
25374,412,1384,30.99
25375,412,1662,19.99
25376,1206,242,9.99
25377,1206,943,14.99
25378,1206,1303,9.99
25379,1206,110,9.99
25380,1206,1543,14.99
25381,1206,1594,14.99
25382,1206,1341,24.99
25383,8333,1560,24.99
25384,8333,1642,9.99
25385,8333,1731,24.99
25386,8333,1547,24.99
25387,8333,1762,24.99
25388,8333,1407,19.99
25389,8333,1088,19.99
25390,4497,1491,30.99
25391,4497,1519,30.99
25392,4497,820,30.99
25393,4497,934,9.99
25394,4497,468,30.99
25395,4497,1231,14.99
25396,1428,55,24.99
25397,1428,1117,14.99
25398,1428,1097,24.99
25399,1428,1749,24.99
25400,4294,706,30.99
25401,4294,83,24.99
25402,4294,598,24.99
25403,4294,566,14.99
25404,4294,190,24.99
25405,4294,1360,19.99
25406,4294,1594,14.99
25407,4294,120,24.99
25408,9052,1353,9.99
25409,9052,520,24.99
25410,9583,1323,14.99
25411,9583,448,19.99
25412,9583,1362,19.99
25413,9583,1718,19.99
25414,9583,22,24.99
25415,9583,1719,24.99
25416,9498,1495,9.99
25417,9498,1040,14.99
25418,9498,1787,30.99
25419,9498,498,9.99
25420,9498,828,30.99
25421,3482,1890,14.99
25422,3482,1857,19.99
25423,3482,855,24.99
25424,3482,1340,9.99
25425,3482,449,24.99
25426,3482,55,24.99
25427,3482,1508,19.99
25428,3482,577,14.99
25429,2876,1253,9.99
25430,2876,1631,14.99
25431,2876,775,9.99
25432,2876,533,30.99
25433,2876,690,24.99
25434,2876,1364,9.99
25435,5400,2,9.99
25436,3636,1428,30.99
25437,3636,898,19.99
25438,3636,1120,19.99
25439,3636,225,30.99
25440,3636,873,30.99
25441,3636,478,9.99
25442,3636,853,9.99
25443,3636,1128,19.99
25444,1292,775,9.99
25445,1292,1892,9.99
25446,1292,252,30.99
25447,1292,1325,19.99
25448,2572,300,24.99
25449,2572,1391,14.99
25450,11177,1447,19.99
25451,11177,1794,19.99
25452,11177,877,14.99
25453,11177,369,24.99
25454,11177,224,30.99
25455,11177,115,9.99
25456,514,243,14.99
25457,514,507,24.99
25458,7824,1093,14.99
25459,7824,285,24.99
25460,7824,912,19.99
25461,4929,744,9.99
25462,4929,1424,24.99
25463,4929,1749,24.99
25464,4929,841,30.99
25465,4929,1028,9.99
25466,4929,1609,9.99
25467,7955,77,30.99
25468,9322,3,14.99
25469,9322,1366,24.99
25470,9322,1252,30.99
25471,9322,1724,19.99
25472,9322,1765,24.99
25473,9322,558,14.99
25474,9322,1770,14.99
25475,9322,1564,9.99
25476,9190,254,9.99
25477,9190,350,30.99
25478,9190,1150,19.99
25479,9190,1784,14.99
25480,9190,1355,30.99
25481,9190,533,30.99
25482,10056,648,19.99
25483,10056,656,19.99
25484,10056,1794,19.99
25485,10056,626,19.99
25486,10056,820,30.99
25487,10056,1690,9.99
25488,10056,1691,30.99
25489,483,1408,9.99
25490,483,1022,30.99
25491,483,429,9.99
25492,9291,1019,30.99
25493,9291,1845,9.99
25494,9291,1924,9.99
25495,9291,1545,19.99
25496,9291,36,14.99
25497,9291,156,30.99
25498,9291,97,24.99
25499,9291,743,30.99
25500,5794,310,19.99
25501,5794,666,14.99
25502,5794,594,24.99
25503,5794,1720,9.99
25504,5794,1505,14.99
25505,2128,1181,19.99
25506,2128,1558,30.99
25507,2128,1514,19.99
25508,2128,1306,24.99
25509,2128,1917,24.99
25510,2128,1832,9.99
25511,2128,170,19.99
25512,10495,789,19.99
25513,10495,222,9.99
25514,10495,522,9.99
25515,10495,444,14.99
25516,12391,1766,24.99
25517,12391,29,24.99
25518,12391,324,24.99
25519,12391,1622,19.99
25520,12391,1746,19.99
25521,12391,533,30.99
25522,4088,589,14.99
25523,10232,848,30.99
25524,10232,24,19.99
25525,10232,326,19.99
25526,10232,1064,19.99
25527,5850,1753,24.99
25528,5850,631,9.99
25529,5850,1807,9.99
25530,5850,1148,14.99
25531,5850,233,19.99
25532,5850,1086,24.99
25533,5850,188,19.99
25534,5850,417,30.99
25535,12110,807,19.99
25536,12110,898,19.99
25537,12110,1798,24.99
25538,12110,1679,19.99
25539,12110,1015,19.99
25540,2649,1579,19.99
25541,2649,1451,9.99
25542,2649,1339,30.99
25543,2649,1631,14.99
25544,2649,16,14.99
25545,2649,1329,24.99
25546,2649,474,19.99
25547,4992,470,30.99
25548,4992,798,30.99
25549,4992,1357,14.99
25550,4992,81,30.99
25551,12314,477,9.99
25552,12314,1485,24.99
25553,9874,565,9.99
25554,9874,32,30.99
25555,9874,16,14.99
25556,9874,546,9.99
25557,9874,1803,14.99
25558,9874,692,9.99
25559,3356,1070,30.99
25560,3356,1679,19.99
25561,3356,1397,14.99
25562,12395,969,24.99
25563,12395,740,19.99
25564,12395,1809,24.99
25565,12395,1085,24.99
25566,12395,1568,24.99
25567,12395,1079,19.99
25568,12395,1280,9.99
25569,12395,327,14.99
25570,7820,413,24.99
25571,7820,1435,30.99
25572,7820,122,19.99
25573,7820,667,30.99
25574,7820,1901,9.99
25575,7820,295,9.99
25576,7473,1593,19.99
25577,12091,1206,30.99
25578,12091,1401,24.99
25579,12091,288,9.99
25580,12091,1687,19.99
25581,12091,393,30.99
25582,6116,1490,14.99
25583,6116,251,9.99
25584,6116,1875,14.99
25585,6116,1865,9.99
25586,6116,398,9.99
25587,6116,1880,14.99
25588,7745,674,14.99
25589,7745,910,30.99
25590,7745,879,24.99
25591,1113,1297,24.99
25592,1113,1073,24.99
25593,1113,1470,24.99
25594,1113,1718,19.99
25595,1113,633,9.99
25596,1113,1046,24.99
25597,1113,465,24.99
25598,12204,523,30.99
25599,3140,1188,9.99
25600,3140,803,30.99
25601,3140,1525,9.99
25602,3140,981,24.99
25603,3140,1569,19.99
25604,759,77,30.99
25605,759,1580,24.99
25606,759,1928,19.99
25607,759,1878,24.99
25608,759,500,9.99
25609,759,1854,14.99
25610,759,147,19.99
25611,759,489,19.99
25612,7879,386,30.99
25613,7879,1846,19.99
25614,7879,781,14.99
25615,7879,883,30.99
25616,7879,1227,9.99
25617,7879,760,9.99
25618,7879,394,24.99
25619,2401,1701,19.99
25620,2401,134,14.99
25621,2401,641,9.99
25622,5127,1505,14.99
25623,5127,1401,24.99
25624,5127,1262,9.99
25625,5127,374,30.99
25626,5127,236,24.99
25627,5092,1092,14.99
25628,10239,1,30.99
25629,9619,761,9.99
25630,9619,942,24.99
25631,9619,798,30.99
25632,8656,925,19.99
25633,8656,1835,14.99
25634,8656,578,14.99
25635,8656,456,24.99
25636,8082,1129,14.99
25637,8082,1484,14.99
25638,5002,1361,19.99
25639,5002,1216,19.99
25640,5002,1151,14.99
25641,5002,1819,30.99
25642,6809,1906,30.99
25643,6809,61,24.99
25644,6809,1734,30.99
25645,6809,177,14.99
25646,6809,667,30.99
25647,4694,557,19.99
25648,4694,1255,24.99
25649,4694,1036,19.99
25650,4694,94,24.99
25651,9383,141,24.99
25652,9383,1088,19.99
25653,9383,142,14.99
25654,9383,1612,19.99
25655,9383,1537,9.99
25656,9383,504,30.99
25657,9764,1342,14.99
25658,9764,221,9.99
25659,9764,804,19.99
25660,9764,646,24.99
25661,9764,1797,19.99
25662,3298,1138,14.99
25663,3298,1667,24.99
25664,3298,1816,14.99
25665,4999,523,30.99
25666,4999,1320,30.99
25667,4999,1762,24.99
25668,4999,1912,19.99
25669,4999,1627,19.99
25670,4999,1338,14.99
25671,4999,408,24.99
25672,6151,671,9.99
25673,7159,1054,24.99
25674,7159,620,24.99
25675,7159,436,19.99
25676,7159,1813,9.99
25677,7159,644,24.99
25678,7159,468,30.99
25679,6816,1750,24.99
25680,6816,609,9.99
25681,6816,1661,24.99
25682,6816,1101,19.99
25683,6816,1921,9.99
25684,6816,1346,19.99
25685,6816,56,30.99
25686,6816,1894,30.99
25687,3065,798,30.99
25688,3065,527,19.99
25689,3065,1328,19.99
25690,3065,635,9.99
25691,3065,1572,19.99
25692,3065,1549,24.99
25693,3065,1260,14.99
25694,10367,968,19.99
25695,10367,847,19.99
25696,10367,1721,30.99
25697,10367,539,14.99
25698,10367,1504,9.99
25699,10367,443,9.99
25700,10507,1042,14.99
25701,10507,856,19.99
25702,10507,107,30.99
25703,10507,1927,9.99
25704,10507,1735,30.99
25705,10507,467,14.99
25706,10507,1119,24.99
25707,8479,526,9.99
25708,8479,1128,19.99
25709,8479,1218,19.99
25710,8479,202,19.99
25711,2451,794,30.99
25712,2451,1143,14.99
25713,8748,1185,14.99
25714,8748,146,24.99
25715,8748,262,30.99
25716,8748,1494,9.99
25717,6678,769,24.99
25718,6678,1112,24.99
25719,6678,1565,24.99
25720,6005,1868,24.99
25721,6005,284,30.99
25722,6005,1833,19.99
25723,6005,1035,9.99
25724,9750,970,9.99
25725,9750,1256,30.99
25726,5044,834,24.99
25727,5044,3,14.99
25728,5044,1254,24.99
25729,5044,54,24.99
25730,5044,1347,9.99
25731,5044,1835,14.99
25732,5044,1526,14.99
25733,8159,1665,30.99
25734,1681,614,14.99
25735,1681,1385,30.99
25736,1681,1911,19.99
25737,1681,1003,14.99
25738,1681,364,9.99
25739,1681,333,30.99
25740,825,1366,24.99
25741,825,1115,19.99
25742,825,1476,24.99
25743,825,642,19.99
25744,825,630,14.99
25745,825,1239,24.99
25746,6270,1481,24.99
25747,4193,1563,30.99
25748,4193,135,24.99
25749,4193,1388,14.99
25750,4193,1314,14.99
25751,7825,473,14.99
25752,7825,648,19.99
25753,7825,1912,19.99
25754,7825,1768,30.99
25755,7825,1177,9.99
25756,7825,909,9.99
25757,547,1195,19.99
25758,547,1418,9.99
25759,547,88,14.99
25760,2279,773,24.99
25761,2279,846,19.99
25762,2279,176,24.99
25763,2279,1560,24.99
25764,2279,1602,24.99
25765,2279,235,30.99
25766,2279,1468,19.99
25767,11374,436,19.99
25768,11374,1225,9.99
25769,11374,170,19.99
25770,11374,394,24.99
25771,11374,166,24.99
25772,11374,6,9.99
25773,11374,558,14.99
25774,11374,663,30.99
25775,8053,1010,24.99
25776,10591,1100,9.99
25777,10591,602,19.99
25778,10591,558,14.99
25779,10591,1071,30.99
25780,10591,1050,24.99
25781,10591,1202,14.99
25782,12126,1346,19.99
25783,12126,1285,30.99
25784,4474,139,14.99
25785,4474,1055,24.99
25786,4474,485,24.99
25787,4474,653,9.99
25788,4474,1730,30.99
25789,9903,233,19.99
25790,9903,502,14.99
25791,9903,113,30.99
25792,9903,1857,19.99
25793,9903,1553,9.99
25794,4399,327,14.99
25795,4399,113,30.99
25796,4399,996,30.99
25797,1301,1431,14.99
25798,1301,1635,19.99
25799,1301,1101,19.99
25800,1301,1390,24.99
25801,1301,1443,19.99
25802,1301,1782,19.99
25803,6877,344,9.99
25804,6877,696,14.99
25805,6877,1492,19.99
25806,6877,1496,9.99
25807,8985,772,24.99
25808,8985,273,9.99
25809,7809,1423,14.99
25810,7809,1545,19.99
25811,924,1008,24.99
25812,924,265,19.99
25813,924,1188,9.99
25814,8646,654,19.99
25815,449,696,14.99
25816,449,995,19.99
25817,449,601,24.99
25818,449,706,30.99
25819,5843,199,30.99
25820,9516,1197,24.99
25821,9516,1762,24.99
25822,9516,1925,30.99
25823,9516,1263,9.99
25824,9516,712,9.99
25825,9516,1160,9.99
25826,9516,1520,24.99
25827,9938,1796,14.99
25828,10067,1084,14.99
25829,1200,1150,19.99
25830,1200,1481,24.99
25831,1200,961,9.99
25832,1200,405,14.99
25833,3911,1429,19.99
25834,3911,1424,24.99
25835,7777,111,19.99
25836,7777,514,19.99
25837,3803,816,24.99
25838,3803,1527,19.99
25839,3803,1769,19.99
25840,1647,1087,9.99
25841,1647,1271,9.99
25842,1647,1696,24.99
25843,1647,1430,19.99
25844,1647,1753,24.99
25845,4207,953,14.99
25846,4207,393,30.99
25847,4207,766,24.99
25848,4207,443,9.99
25849,931,1292,14.99
25850,931,170,19.99
25851,931,1739,24.99
25852,931,1179,14.99
25853,931,1729,24.99
25854,931,244,24.99
25855,931,428,19.99
25856,931,1139,19.99
25857,8261,872,30.99
25858,8261,539,14.99
25859,8261,1426,14.99
25860,8261,1569,19.99
25861,2369,942,24.99
25862,2369,431,30.99
25863,2369,54,24.99
25864,2369,204,30.99
25865,2369,526,9.99
25866,11623,1644,30.99
25867,11623,1468,19.99
25868,11623,1184,14.99
25869,12081,689,19.99
25870,12081,1475,9.99
25871,7532,1066,30.99
25872,7532,948,24.99
25873,7532,632,14.99
25874,7532,462,30.99
25875,7532,1320,30.99
25876,7532,1352,24.99
25877,7532,1109,14.99
25878,10431,1179,14.99
25879,16,440,9.99
25880,3611,17,30.99
25881,3611,856,19.99
25882,3611,101,9.99
25883,3611,623,19.99
25884,4599,1329,24.99
25885,4599,651,19.99
25886,4599,567,9.99
25887,4599,1422,30.99
25888,10268,432,14.99
25889,10268,1115,19.99
25890,10268,585,19.99
25891,10268,173,24.99
25892,10268,1512,9.99
25893,10268,1058,9.99
25894,10268,136,14.99
25895,10268,226,9.99
25896,1667,1358,9.99
25897,9073,1797,19.99
25898,9073,724,30.99
25899,2994,259,9.99
25900,2994,1030,19.99
25901,2994,172,14.99
25902,2994,1564,9.99
25903,2994,1379,14.99
25904,10675,504,30.99
25905,10675,320,9.99
25906,10675,1787,30.99
25907,10675,1427,9.99
25908,1966,1905,14.99
25909,1966,415,9.99
25910,1966,703,30.99
25911,5827,1006,14.99
25912,5827,454,24.99
25913,5827,36,14.99
25914,5827,961,9.99
25915,11506,1560,24.99
25916,11506,138,19.99
25917,11506,1559,14.99
25918,11506,83,24.99
25919,11506,1159,19.99
25920,11506,1675,19.99
25921,9653,1315,24.99
25922,9653,1749,24.99
25923,9653,38,24.99
25924,9653,1143,14.99
25925,5317,1664,19.99
25926,5317,1186,30.99
25927,5317,733,9.99
25928,5317,66,9.99
25929,5317,982,19.99
25930,5317,596,19.99
25931,5317,601,24.99
25932,5317,1617,14.99
25933,11959,1381,19.99
25934,11959,1397,14.99
25935,11959,186,14.99
25936,11959,736,30.99
25937,11959,811,14.99
25938,7914,1475,9.99
25939,7914,1472,30.99
25940,7914,1896,19.99
25941,7914,430,9.99
25942,7914,1389,14.99
25943,7914,1534,24.99
25944,7914,1447,19.99
25945,12449,90,24.99
25946,12449,1119,24.99
25947,12449,687,14.99
25948,12449,1766,24.99
25949,12449,67,9.99
25950,12449,1098,9.99
25951,90,1503,9.99
25952,90,679,19.99
25953,90,1863,9.99
25954,90,295,9.99
25955,90,778,9.99
25956,9221,1340,9.99
25957,9221,1665,30.99
25958,9221,498,9.99
25959,9221,1817,30.99
25960,9221,44,30.99
25961,9221,649,30.99
25962,4187,1094,19.99
25963,4187,542,19.99
25964,6164,572,30.99
25965,143,1656,30.99
25966,143,1798,24.99
25967,5389,1321,14.99
25968,5389,273,9.99
25969,9257,504,30.99
25970,9257,828,30.99
25971,9257,518,30.99
25972,9257,851,24.99
25973,9257,1894,30.99
25974,9257,169,9.99
25975,6173,1240,24.99
25976,6173,1854,14.99
25977,6173,639,24.99
25978,10288,970,9.99
25979,10288,75,9.99
25980,10288,1142,14.99
25981,10288,1302,24.99
25982,10298,1516,30.99
25983,10298,1806,30.99
25984,10298,1073,24.99
25985,590,1671,9.99
25986,590,537,14.99
25987,590,1330,19.99
25988,590,1805,19.99
25989,590,276,19.99
25990,590,1034,30.99
25991,590,1189,19.99
25992,590,1317,19.99
25993,10217,1225,9.99
25994,10217,1622,19.99
25995,10217,680,14.99
25996,148,268,19.99
25997,148,1051,19.99
25998,148,11,19.99
25999,148,1151,14.99
26000,148,295,9.99
26001,148,523,30.99
26002,9639,310,19.99
26003,9639,1694,24.99
26004,9639,44,30.99
26005,9639,1061,9.99
26006,8624,1806,30.99
26007,8624,1523,14.99
26008,8624,615,14.99
26009,8624,379,9.99
26010,8624,974,19.99
26011,8624,38,24.99
26012,8624,629,30.99
26013,11014,841,30.99
26014,11014,342,30.99
26015,11014,702,24.99
26016,11014,1439,14.99
26017,11014,1299,9.99
26018,11014,1540,14.99
26019,3958,271,9.99
26020,3958,1502,9.99
26021,3958,819,30.99
26022,3958,3,14.99
26023,3958,789,19.99
26024,3819,1912,19.99
26025,3819,27,9.99
26026,3819,1635,19.99
26027,3819,1183,30.99
26028,3819,1828,30.99
26029,3819,229,24.99
26030,3819,1502,9.99
26031,3819,143,19.99
26032,6853,690,24.99
26033,6853,857,24.99
26034,6853,968,19.99
26035,1984,1343,30.99
26036,1984,1182,24.99
26037,1984,1225,9.99
26038,1984,735,19.99
